(3DC3C9552D190C5D26B0358C23E449A6,2013-01-10T07:07:59.000-05:00,Thursday,Morning,2013-01-10T07:19:41.000-05:00,-73.994026,40.719303,-73.978729,40.762787,Manhattan)
(6F7932F2B112DAABF1F2A385FE2AB819,2013-01-08T03:13:19.000-05:00,Tuesday,Morning,2013-01-08T03:34:17.000-05:00,-73.997856,40.756405,-73.872955,40.774406,Queens)
(213779F7AA40E58009B3457E3FA7089D,2013-01-08T10:21:01.000-05:00,Tuesday,Morning,2013-01-08T10:24:02.000-05:00,-73.988632,40.73122,-73.986717,40.738674,Manhattan)
(178BA04DD1A4E3A184C86AA3F110A742,2013-01-10T10:08:28.000-05:00,Thursday,Morning,2013-01-10T10:31:23.000-05:00,-73.990204,40.748875,-73.958092,40.765244,Manhattan)
(178BA04DD1A4E3A184C86AA3F110A742,2013-01-10T13:45:16.000-05:00,Thursday,Afternoon,2013-01-10T13:55:42.000-05:00,-73.994225,40.743343,-73.990562,40.724537,Manhattan)
(AE49AF37C8856F2EA32953F207A9C339,2013-01-01T23:33:10.000-05:00,Tuesday,Night,2013-01-01T23:36:18.000-05:00,-73.983711,40.756092,-73.98494,40.748222,Manhattan)
(4A6C8D08FAB98E9C9B21399C5255EED0,2013-01-08T08:04:43.000-05:00,Tuesday,Morning,2013-01-08T08:13:45.000-05:00,-74.000961,40.747326,-73.981567,40.742344,Manhattan)
(5FEFD00D9773268B72EE4E879852F190,2013-01-08T12:48:13.000-05:00,Tuesday,Afternoon,2013-01-08T12:55:53.000-05:00,-74.000534,40.742233,-74.005173,40.728985,Manhattan)
(5FEFD00D9773268B72EE4E879852F190,2013-01-08T11:20:30.000-05:00,Tuesday,Afternoon,2013-01-08T11:38:54.000-05:00,-73.991524,40.750286,-73.970345,40.751801,Manhattan)
(65683B8714DEF5F783E75E8111784177,2013-01-10T16:16:38.000-05:00,Thursday,Afternoon,2013-01-10T16:22:03.000-05:00,-74.006844,40.741451,-73.994499,40.75061,Manhattan)
